,credit.policy,int.rate,installment,revol.bal,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid,education_or_small_business,major_purchase_or_credit_card,demerits
7152,1,0.1025,161.93,245,1,0,0,0,0,1,1
7153,1,0.1311,269.96,20155,1,0,0,0,0,0,1
7154,1,0.1136,789.87,47360,1,0,0,0,0,0,1
7155,1,0.1422,126.86,1605,0,0,0,0,0,0,0
7156,1,0.1136,138.23,5634,0,0,0,0,0,0,0
7157,1,0.1311,472.43,17457,0,0,0,0,0,1,0
7158,1,0.1025,60.73,1338,0,0,0,0,0,0,0
7159,1,0.1273,335.67,6486,0,0,0,0,0,0,0
7160,1,0.1533,417.94,88599,3,1,0,0,0,0,4
7161,1,0.1496,866.16,16641,2,0,0,0,0,0,2
7162,1,0.0788,544.28,8062,1,0,0,0,0,0,1
7163,1,0.1904,916.95,33894,0,0,0,0,0,0,0
7164,1,0.1793,865.92,92965,0,0,0,1,0,0,0
7165,1,0.1136,83.93,8403,1,1,0,0,0,0,2
7166,1,0.1348,169.63,3803,0,0,0,0,0,0,0
7167,1,0.0788,375.37,54526,2,0,0,0,0,0,2
7168,1,0.1025,194.31,17905,0,0,0,0,0,0,0
7169,1,0.0714,74.26,762,0,0,0,0,0,1,0
7170,1,0.1422,342.85,9696,0,0,0,0,1,0,0
7171,1,0.1533,870.71,38416,2,0,0,0,0,0,2
7172,1,0.0788,469.21,15427,0,0,0,0,0,1,0
7173,1,0.1459,689.3,16769,1,0,0,0,0,0,1
7174,1,0.1025,421.01,48006,2,0,0,0,0,0,2
7175,1,0.1099,196.42,27103,0,0,0,0,0,0,0
7176,1,0.1311,371.2,5763,0,0,0,0,0,0,0
7177,1,0.1114,367.4,14766,0,0,0,0,0,1,0
7178,1,0.0714,185.64,8039,0,0,0,0,0,1,0
7179,1,0.1136,263.29,21850,3,0,0,0,0,0,3
7180,1,0.1062,162.8,3780,3,0,0,0,0,1,3
7181,1,0.1062,227.92,13571,1,0,0,0,0,0,1
7182,1,0.1273,268.53,3878,0,0,0,1,0,0,0
7183,1,0.0751,311.1,663,3,0,0,0,0,0,3
7184,1,0.1099,204.6,5583,2,0,0,0,0,0,2
7185,1,0.1348,590.28,221,5,0,0,0,0,0,5
7186,1,0.1273,251.75,6202,2,1,0,0,0,0,3
7187,1,0.1025,485.78,19962,1,0,0,0,0,0,1
7188,1,0.1062,208.39,5732,3,0,0,0,0,0,3
7189,1,0.1385,835.55,33313,0,0,0,0,0,0,0
7190,1,0.1348,169.63,198,1,0,0,1,0,1,1
7191,1,0.1025,712.47,17346,0,0,0,0,0,0,0
7192,1,0.0774,115.51,18728,0,0,0,0,0,0,0
7193,1,0.1062,488.4,12365,3,0,0,0,0,0,3
7194,1,0.1062,390.72,32751,0,0,0,0,0,0,0
7195,1,0.0988,144.95,1792,3,0,0,0,0,0,3
7196,1,0.1025,323.85,9844,0,0,0,0,0,0,0
7197,1,0.0714,185.64,6760,0,0,0,0,0,0,0
7198,1,0.1459,448.05,10525,0,0,0,0,0,0,0
7199,1,0.0788,109.49,2357,1,0,0,0,0,0,1
7200,1,0.1385,572.95,11330,0,0,0,0,0,0,0
7201,1,0.1348,610.64,27292,0,0,0,0,0,0,0
7202,1,0.0714,30.94,737,1,0,0,0,0,1,1
7203,1,0.1099,392.83,143499,1,0,0,0,1,0,1
7204,1,0.0788,62.57,8344,1,0,0,0,0,0,1
7205,1,0.1533,278.63,25573,3,0,1,0,0,0,4
7206,1,0.1136,65.83,218,2,0,0,0,0,0,2
7207,1,0.1348,678.49,26669,2,0,0,0,0,0,2
7208,1,0.0788,228.35,8075,0,0,0,0,0,0,0
7209,1,0.1645,300.71,9306,0,0,0,1,0,0,0
7210,1,0.1062,651.2,6011,0,0,0,0,0,0,0
7211,1,0.1099,818.38,8392,0,0,0,0,0,0,0
7212,1,0.1136,403.17,15079,1,1,0,0,0,0,2
7213,1,0.1533,208.97,5446,0,0,0,0,0,0,0
7214,1,0.0788,187.69,1490,0,0,0,0,0,0,0
7215,1,0.1459,460.11,9410,0,1,0,0,0,0,1
7216,1,0.0751,311.1,1569,2,0,0,0,1,0,2
7217,1,0.1385,682.08,8230,0,0,0,0,0,1,0
7218,1,0.1273,268.53,9070,2,0,0,0,0,0,2
7219,1,0.1062,227.92,2805,0,1,0,0,0,0,1
7220,1,0.0714,92.82,3210,0,0,0,0,0,0,0
7221,1,0.1099,523.77,21370,1,0,0,0,0,0,1
7222,1,0.1025,323.85,8180,1,0,0,0,0,0,1
7223,1,0.1311,330.7,5745,2,1,0,1,0,0,3
7224,1,0.1385,341.04,20800,2,1,0,0,0,0,3
7225,1,0.1136,658.23,51027,2,1,0,0,0,1,3
7226,1,0.1062,260.48,28824,0,0,0,0,0,1,0
7227,1,0.1136,822.78,7462,3,1,0,0,0,0,4
7228,1,0.1459,861.63,31675,0,0,0,0,0,0,0
7229,1,0.1062,97.68,7154,0,0,0,0,1,0,0
7230,1,0.1062,452.58,18519,0,0,0,0,0,0,0
7231,1,0.0714,247.52,21557,1,0,0,0,0,0,1
7232,1,0.0751,186.66,5999,1,0,0,0,0,0,1
7233,1,0.0988,322.11,2403,4,0,0,0,0,0,4
7234,1,0.1348,271.4,28539,0,0,0,1,0,1,0
7235,1,0.0988,644.21,16835,1,0,0,0,0,0,1
7236,1,0.1273,335.67,6907,0,0,0,0,0,0,0
7237,1,0.1136,493.67,7939,1,0,0,0,0,1,1
7238,1,0.0788,406.65,28184,1,0,0,0,0,1,1
7239,1,0.1273,839.16,23251,0,0,0,0,0,0,0
7240,1,0.1136,771.77,72623,1,0,0,0,0,1,1
7241,1,0.1136,230.38,9342,2,0,0,0,0,0,2
7242,1,0.1422,411.41,15548,0,0,0,0,0,0,0
7243,1,0.1136,658.23,12880,2,0,0,0,0,0,2
7244,1,0.1025,485.78,27801,0,0,0,0,0,1,0
7245,1,0.0788,281.53,9874,1,0,0,0,0,0,1
7246,1,0.0788,250.25,2668,2,0,0,0,0,0,2
7247,1,0.1385,682.08,37642,1,0,0,0,0,0,1
7248,1,0.1099,197.23,59,3,0,0,0,0,0,3
7249,1,0.1273,402.8,12006,0,1,0,0,0,0,1
7250,1,0.0788,312.81,9736,2,0,0,0,0,0,2
7251,1,0.1311,539.92,16327,0,0,0,0,0,0,0
7252,1,0.1025,323.85,1297,2,0,0,0,1,0,2
7253,1,0.1099,163.68,3184,1,0,0,0,0,0,1
7254,1,0.0988,547.58,19388,0,0,0,0,0,0,0
7255,1,0.1422,548.55,33113,2,0,0,1,0,0,2
7256,1,0.1385,300.12,12326,1,0,0,0,0,1,1
7257,1,0.1273,805.59,9138,0,0,0,0,0,0,0
7258,1,0.0988,322.11,12652,1,0,0,0,0,1,1
7259,1,0.1025,310.9,7968,1,0,0,0,0,0,1
7260,1,0.1422,377.13,16634,0,0,0,0,0,0,0
7261,1,0.1385,596.82,38537,3,0,0,1,1,0,3
7262,1,0.1496,173.24,11375,0,0,0,0,0,0,0
7263,1,0.1273,839.16,13833,2,0,0,0,0,0,2
7264,1,0.0788,469.21,36048,1,0,0,0,0,0,1
7265,1,0.1025,323.85,10354,0,0,0,0,0,0,0
7266,1,0.1025,97.16,2325,2,0,0,0,0,1,2
7267,1,0.1099,180.05,723,0,3,0,0,0,0,3
7268,1,0.0751,357.76,1944,3,0,0,0,0,0,3
7269,1,0.1348,393.52,3715,1,0,0,0,0,1,1
7270,1,0.1385,327.4,16733,1,0,0,0,0,0,1
7271,1,0.1025,323.85,3543,1,0,0,0,0,0,1
7272,1,0.0751,298.65,3592,1,0,0,0,0,0,1
7273,1,0.1136,144.81,14878,2,0,0,0,0,0,2
7274,1,0.1099,392.83,22853,1,0,0,0,0,0,1
7275,1,0.1311,134.98,9418,0,1,0,1,0,0,1
7276,1,0.157,350.11,4322,0,0,4,0,0,1,4
7277,1,0.0788,218.97,973,0,0,1,0,0,0,1
7278,1,0.157,875.27,25262,0,0,0,0,0,0,0
7279,1,0.1099,327.36,14287,1,0,0,0,0,1,1
7280,1,0.0751,342.21,11157,0,0,0,0,0,1,0
7281,1,0.1273,201.4,4987,1,0,0,0,0,0,1
7282,1,0.0788,469.21,8213,0,0,0,0,0,0,0
7283,1,0.1459,413.58,9114,0,0,0,0,0,0,0
7284,1,0.1099,785.65,14065,1,0,0,0,0,1,1
7285,1,0.0788,31.29,23572,1,0,0,0,0,0,1
7286,1,0.0788,375.37,1357,0,0,0,0,1,0,0
7287,1,0.1385,518.38,0,0,0,0,1,0,1,0
7288,1,0.1385,54.57,21370,0,0,0,0,0,0,0
7289,1,0.1136,822.78,26510,0,0,0,0,0,0,0
7290,1,0.0714,77.35,2153,0,0,0,0,0,0,0
7291,1,0.1062,814.0,24413,0,0,0,0,0,1,0
7292,1,0.1533,452.77,24648,2,0,0,0,0,0,2
7293,1,0.1385,682.08,12970,2,0,0,0,0,0,2
7294,1,0.1025,485.78,3508,2,0,0,0,0,0,2
7295,1,0.0788,218.97,23302,2,0,0,0,0,1,2
7296,1,0.1099,491.03,2583,0,0,0,0,0,0,0
7297,1,0.1136,41.97,9961,1,0,0,0,0,1,1
7298,1,0.1099,621.97,20371,0,0,0,0,0,1,0
7299,1,0.1533,522.43,21180,2,0,0,1,0,0,2
7300,1,0.0751,130.66,1801,2,0,0,0,0,1,2
7301,1,0.1496,242.53,9707,3,0,0,0,0,0,3
7302,1,0.1273,402.8,42632,3,0,0,0,0,0,3
7303,1,0.0714,111.39,24809,3,0,0,0,0,0,3
7304,1,0.1025,323.85,2429,3,0,0,0,0,0,3
7305,1,0.1025,129.54,33317,0,0,0,0,0,0,0
7306,1,0.1099,549.95,10887,0,0,0,0,0,0,0
7307,1,0.1311,438.69,15362,3,0,0,0,0,0,3
7308,1,0.1136,65.83,23068,1,0,0,0,0,0,1
7309,1,0.1099,180.05,6035,0,0,0,0,0,0,0
7310,1,0.1311,506.18,17354,1,0,0,0,0,0,1
7311,1,0.1273,268.53,10572,1,0,0,0,0,0,1
7312,1,0.1099,327.36,12529,0,0,0,0,0,0,0
7313,1,0.209,771.28,16491,1,1,0,1,0,0,2
7314,1,0.1062,260.48,970,1,0,0,0,0,1,1
7315,1,0.1136,789.87,21459,0,0,0,0,0,0,0
7316,1,0.1422,685.69,42465,0,0,0,0,0,0,0
7317,1,0.1459,327.42,144,1,0,0,0,0,1,1
7318,1,0.1422,368.56,7634,0,0,0,0,0,1,0
7319,1,0.0714,111.39,22646,1,0,0,0,0,1,1
7320,1,0.0988,128.85,4853,3,0,0,0,0,1,3
7321,1,0.1607,879.85,61165,0,0,0,0,0,1,0
7322,1,0.1496,346.47,16591,0,1,0,0,0,0,1
7323,1,0.1348,720.89,19484,0,0,0,0,0,0,0
7324,1,0.1025,485.78,10705,2,0,0,0,0,0,2
7325,1,0.0788,168.92,19843,0,0,0,0,0,0,0
7326,1,0.1099,491.03,11023,2,0,0,0,0,0,2
7327,1,0.1385,306.94,9170,1,0,0,0,0,0,1
7328,1,0.1311,404.94,8896,2,0,0,0,0,0,2
7329,1,0.157,112.04,1730,0,1,0,0,1,0,1
7330,1,0.0788,156.41,10949,0,0,0,0,0,0,0
7331,1,0.1496,519.7,20027,1,1,0,0,0,0,2
7332,1,0.1311,67.49,0,0,0,0,0,0,0,0
7333,1,0.1348,203.55,2662,1,0,0,0,0,0,1
7334,1,0.1136,184.31,14949,0,0,0,0,0,1,0
7335,1,0.1607,563.11,35229,0,0,0,0,0,0,0
7336,1,0.1533,278.63,5618,2,0,0,0,0,0,2
7337,1,0.1719,142.99,4598,0,0,0,1,0,0,0
7338,1,0.1099,392.83,0,1,0,0,0,0,1,1
7339,1,0.1496,242.53,0,1,1,0,0,0,1,2
7340,1,0.0751,93.33,4296,0,0,0,1,0,0,0
7341,1,0.1099,327.36,2578,2,0,0,0,0,0,2
7342,1,0.157,849.02,66520,0,0,0,0,0,1,0
7343,1,0.1025,38.87,6101,1,0,0,0,0,0,1
7344,1,0.1273,268.53,1359,0,0,0,0,0,0,0
7345,1,0.1533,870.71,35998,0,0,0,1,1,0,0
7346,1,0.1496,346.47,22680,1,0,0,0,0,0,1
7347,1,0.1348,33.93,30435,1,0,0,0,0,1,1
7348,1,0.1533,844.59,14206,2,1,0,0,0,0,3
7349,1,0.157,350.11,6760,0,0,0,0,0,0,0
7350,1,0.0788,281.53,5663,2,1,0,1,1,0,3
7351,1,0.0751,217.77,5291,0,0,0,0,1,0,0
7352,1,0.1025,97.16,3752,0,0,0,0,0,1,0
7353,1,0.1459,861.63,0,2,0,0,1,0,1,2
7354,1,0.157,350.11,12421,0,0,0,0,0,0,0
7355,1,0.1136,658.23,35713,1,0,0,0,0,1,1
7356,1,0.1311,404.94,8502,0,0,1,0,0,0,1
7357,1,0.1311,371.2,1210,0,0,0,0,0,0,0
7358,1,0.1136,279.75,1954,0,1,0,0,0,0,1
7359,1,0.1099,720.18,29740,0,0,0,0,0,1,0
7360,1,0.1273,503.5,9156,1,0,0,1,0,0,1
7361,1,0.2016,893.85,366,0,2,0,0,0,0,2
7362,1,0.1136,822.78,43567,0,0,0,0,0,0,0
7363,1,0.1496,242.53,12392,1,0,0,1,0,0,1
7364,1,0.1025,770.76,4678,2,0,0,0,0,0,2
7365,1,0.1719,214.48,6451,0,0,0,0,0,0,0
7366,1,0.157,875.27,19466,0,0,0,0,0,0,0
7367,1,0.0676,147.7,80723,0,0,0,0,0,0,0
7368,1,0.1062,545.38,22627,2,0,0,0,0,0,2
7369,1,0.1099,589.24,18940,0,1,0,0,0,0,1
7370,1,0.1459,34.47,681,0,0,0,0,0,0,0
7371,1,0.1533,870.71,26018,0,1,0,0,0,0,1
7372,1,0.1496,259.85,16517,0,0,0,0,0,0,0
7373,1,0.1645,176.89,981,0,0,0,0,0,0,0
7374,1,0.1385,272.84,5485,1,0,0,1,1,0,1
7375,1,0.1136,131.65,6874,0,1,0,0,0,0,1
7376,1,0.1099,327.36,6940,2,0,0,0,0,1,2
7377,1,0.1273,134.27,303,0,1,0,1,1,0,1
7378,1,0.1496,415.76,9261,0,0,0,0,0,1,0
7379,1,0.1682,53.35,2761,0,0,0,0,0,0,0
7380,1,0.1348,542.79,11495,1,0,1,1,0,0,2
7381,1,0.0788,344.09,16687,0,0,0,0,0,1,0
7382,1,0.1422,102.86,3100,0,0,0,0,0,0,0
7383,1,0.1496,779.55,12749,0,0,0,0,0,1,0
7384,1,0.1025,161.93,1158,2,0,0,0,0,0,2
7385,1,0.1025,259.08,12586,0,0,0,0,0,0,0
7386,1,0.0988,322.11,31844,1,0,0,0,0,0,1
7387,1,0.0714,247.52,9191,0,0,0,0,0,0,0
7388,1,0.1136,164.56,12598,1,0,0,1,0,0,1
7389,1,0.1459,172.33,2305,1,0,1,0,0,0,2
7390,1,0.157,112.04,2340,0,0,0,0,0,0,0
7391,1,0.1348,169.63,12487,0,0,1,0,0,0,1
7392,1,0.1136,164.56,5971,1,0,1,0,0,0,2
7393,1,0.157,343.11,3221,1,0,0,0,0,0,1
7394,1,0.1062,358.16,0,0,0,0,0,0,1,0
7395,1,0.1025,161.93,44229,0,0,0,0,0,0,0
7396,1,0.1136,394.94,11134,3,0,0,1,0,0,3
7397,1,0.1136,32.92,0,1,0,1,0,0,0,2
7398,1,0.0788,156.41,1451,0,0,0,1,0,0,0
7399,1,0.0788,312.81,4771,1,0,0,0,1,0,1
7400,1,0.1607,879.85,59308,2,0,0,0,0,1,2
7401,1,0.0988,386.53,10836,1,0,0,0,0,0,1
7402,1,0.1793,238.38,7261,3,0,0,0,0,0,3
7403,1,0.0714,154.7,3204,0,0,0,0,0,1,0
7404,1,0.1062,156.29,1977,1,0,0,0,0,0,1
7405,1,0.1311,674.9,18339,0,0,0,0,0,0,0
7406,1,0.0751,186.66,26463,0,0,0,0,0,0,0
7407,1,0.0676,103.08,18350,0,0,0,0,0,0,0
7408,1,0.1062,651.2,3818,0,0,0,0,0,0,0
7409,1,0.1348,407.09,3792,1,0,0,0,0,0,1
7410,1,0.1099,621.97,12284,1,0,0,0,0,1,1
7411,1,0.0788,112.61,1773,3,1,0,0,1,0,4
7412,1,0.1682,248.94,5063,0,0,0,0,0,0,0
7413,1,0.1099,65.48,55809,1,0,0,0,1,0,1
7414,1,0.0751,93.33,9574,4,0,0,0,0,0,4
7415,1,0.1311,202.47,4361,2,2,0,0,0,1,4
7416,1,0.1025,485.78,8443,0,0,0,1,0,0,0
7417,1,0.1273,201.4,0,0,1,2,0,0,0,3
7418,1,0.1607,879.85,13018,0,0,1,0,0,0,1
7419,1,0.1459,121.49,6968,0,0,1,0,0,0,1
7420,1,0.1099,114.58,11279,1,1,0,0,0,0,2
7421,1,0.1311,168.73,438,0,0,0,0,0,0,0
7422,1,0.1645,884.44,16960,1,0,1,1,0,0,2
7423,1,0.1136,52.66,66,2,0,1,0,1,0,3
7424,1,0.183,907.6,28897,1,1,0,1,0,0,2
7425,1,0.1273,134.27,4498,3,0,0,0,0,0,3
7426,1,0.1422,428.56,6,0,0,0,0,0,0,0
7427,1,0.0751,155.55,2493,2,0,0,0,0,0,2
7428,1,0.0788,375.37,8647,1,0,0,0,0,0,1
7429,1,0.1099,818.38,42752,3,0,0,0,0,1,3
7430,1,0.0788,65.69,564,0,0,0,0,0,0,0
7431,1,0.0751,264.43,4384,3,0,0,0,0,1,3
7432,1,0.1422,411.41,17233,0,0,0,0,1,0,0
7433,1,0.1062,488.4,33403,2,0,0,0,0,1,2
7434,1,0.1311,242.97,6659,0,0,1,0,0,0,1
7435,1,0.1459,449.77,4954,1,0,1,0,0,0,2
7436,1,0.1496,103.94,2207,1,0,0,0,0,0,1
7437,1,0.1533,626.91,24322,1,0,0,1,0,0,1
7438,1,0.1025,323.85,2205,3,0,0,1,0,0,3
7439,1,0.157,280.09,10973,0,1,0,1,0,0,1
7440,1,0.1136,493.67,28261,3,0,0,0,0,0,3
7441,1,0.1385,511.56,24341,1,0,1,0,0,0,2
7442,1,0.1062,789.58,633,0,0,0,0,0,0,0
7443,1,0.0788,156.41,11665,0,0,0,0,0,0,0
7444,1,0.0751,62.22,9184,0,0,0,0,0,1,0
7445,1,0.1273,184.62,13778,0,0,0,0,0,0,0
7446,1,0.0751,311.1,13150,1,0,0,0,0,0,1
7447,1,0.0788,375.37,13405,0,0,0,0,0,1,0
7448,1,0.1062,105.82,10696,3,0,0,0,0,1,3
7449,1,0.1099,245.52,14058,1,0,0,0,0,0,1
7450,1,0.0676,193.85,12345,1,0,0,0,0,1,1
7451,1,0.1136,526.58,12142,0,0,0,1,0,1,0
7452,1,0.1025,582.93,8793,4,0,0,1,0,1,4
7453,1,0.1025,466.35,10387,0,0,0,0,0,0,0
7454,1,0.1311,269.96,10039,0,0,0,0,0,0,0
7455,1,0.1062,130.24,0,0,0,0,0,0,0,0
7456,1,0.1311,269.96,9168,1,0,0,0,0,1,1
7457,1,0.1025,518.16,12997,0,0,0,0,1,0,0
7458,1,0.1273,167.84,10375,0,0,0,0,0,1,0
7459,1,0.0788,375.37,15631,0,0,0,0,0,0,0
7460,1,0.0714,145.42,73708,0,0,0,0,0,0,0
7461,1,0.1136,394.94,8169,0,0,0,0,0,0,0
7462,1,0.0714,100.56,24455,2,0,0,1,0,0,2
7463,1,0.1422,617.12,26364,0,0,0,0,0,0,0
7464,1,0.1311,160.29,10979,3,0,0,1,0,0,3
7465,1,0.1496,346.47,9710,2,0,0,0,1,0,2
7466,1,0.1136,822.78,44808,0,0,0,0,0,1,0
7467,1,0.1025,453.39,6485,2,0,0,0,0,0,2
7468,1,0.0751,202.22,6238,1,0,0,0,0,1,1
7469,1,0.0714,241.33,4249,0,0,0,0,1,0,0
7470,1,0.1533,870.71,89620,0,0,0,0,0,0,0
7471,1,0.0988,483.16,8361,0,0,0,0,0,0,0
7472,1,0.1025,226.7,14685,0,0,0,0,0,0,0
7473,1,0.0714,185.64,7537,0,0,0,0,0,0,0
7474,1,0.0751,410.65,6294,0,0,0,0,0,0,0
7475,1,0.1099,261.89,4836,0,0,0,0,1,0,0
7476,1,0.1025,129.54,1495,0,0,0,0,0,0,0
7477,1,0.0988,249.64,10836,3,0,0,0,0,1,3
7478,1,0.1136,822.78,5567,0,0,0,0,1,0,0
7479,1,0.1025,97.16,8027,0,0,0,0,0,1,0
7480,1,0.1459,193.01,1578,0,0,0,1,0,0,0
7481,1,0.0988,450.95,7315,1,0,0,0,0,0,1
7482,1,0.1311,728.89,34804,0,0,0,0,0,1,0
7483,1,0.1348,169.63,14281,0,0,0,0,0,0,0
7484,1,0.0988,386.53,1117,3,0,0,0,1,0,3
7485,1,0.0988,467.06,9752,0,0,0,0,0,0,0
7486,1,0.1311,371.2,9637,0,0,0,0,0,0,0
7487,1,0.1099,818.38,5947,1,0,0,0,1,0,1
7488,1,0.1533,435.36,1161,0,0,0,0,0,0,0
7489,1,0.1025,647.7,4137,0,0,0,0,0,0,0
7490,1,0.1136,263.29,7351,1,0,0,0,0,0,1
7491,1,0.1273,402.8,10051,1,0,0,0,0,0,1
7492,1,0.1062,97.68,55,6,0,0,0,0,0,6
7493,1,0.0788,337.83,2642,0,0,0,0,0,0,0
7494,1,0.0988,483.16,13020,1,0,0,0,0,0,1
7495,1,0.1273,251.75,6292,0,0,0,0,0,0,0
7496,1,0.1099,163.68,5502,1,0,0,0,0,1,1
7497,1,0.0751,373.32,6449,2,0,0,0,0,0,2
7498,1,0.1136,691.14,34377,0,0,0,0,0,1,0
7499,1,0.1136,279.75,12430,1,0,0,0,0,0,1
7500,1,0.1496,242.53,6907,0,2,0,1,0,1,2
7501,1,0.1311,80.99,1060,3,0,0,0,0,0,3
7502,1,0.1273,738.46,13871,0,0,0,0,0,0,0
7503,1,0.1273,503.5,44135,0,0,0,0,0,0,0
7504,1,0.1422,342.85,4719,1,0,0,0,0,0,1
7505,1,0.0988,289.9,11250,2,1,0,0,0,0,3
7506,1,0.1273,167.84,1319,1,1,0,0,0,0,2
7507,1,0.1099,327.36,2595,0,0,0,0,0,0,0
7508,1,0.1311,202.47,1586,1,0,0,0,0,0,1
7509,1,0.1273,805.59,31973,0,0,0,0,0,0,0
7510,1,0.1496,866.16,12797,3,0,0,0,0,0,3
7511,1,0.1136,822.78,9466,1,0,0,0,1,0,1
7512,1,0.1025,421.01,25444,1,0,0,0,0,1,1
7513,1,0.1099,491.03,15142,0,0,0,0,0,0,0
7514,1,0.1136,493.67,29618,0,0,0,0,0,0,0
7515,1,0.0751,311.1,5270,0,0,0,0,0,0,0
7516,1,0.1136,658.23,20894,0,0,1,0,0,0,1
7517,1,0.1273,302.1,14152,0,0,0,1,0,0,0
7518,1,0.1273,813.99,32628,2,0,0,0,1,0,2
7519,1,0.1099,555.68,21070,0,0,0,0,0,0,0
7520,1,0.1273,537.06,46373,0,0,0,0,0,0,0
7521,1,0.1025,323.85,778,1,0,0,0,0,0,1
7522,1,0.0988,450.95,15460,0,0,0,0,0,1,0
7523,1,0.0788,469.21,16224,1,0,0,0,0,0,1
7524,1,0.0788,406.65,9368,3,0,0,0,0,0,3
7525,1,0.1533,557.26,17830,0,0,0,0,0,0,0
7526,1,0.1273,335.67,3466,3,0,0,0,0,0,3
7527,1,0.1941,471.89,8340,2,0,0,0,0,0,2
7528,1,0.0676,129.24,12308,0,0,0,0,0,0,0
7529,1,0.0714,129.95,2483,3,0,0,0,0,1,3
7530,1,0.1496,138.59,1298,0,0,0,0,0,0,0
7531,1,0.0788,375.37,18183,1,0,0,0,0,1,1
7532,1,0.0788,500.49,13925,0,0,0,0,1,0,0
7533,1,0.0988,257.69,4165,2,0,0,0,0,0,2
7534,1,0.1099,39.29,8797,1,0,0,0,0,0,1
7535,1,0.157,175.06,2176,1,0,0,0,0,0,1
7536,1,0.1348,695.45,19427,2,0,0,0,0,1,2
7537,1,0.1348,339.25,39636,0,0,0,0,0,0,0
7538,1,0.0714,154.7,5413,1,0,0,0,0,0,1
7539,1,0.1459,413.58,18159,3,0,0,1,0,0,3
7540,1,0.1348,196.76,4112,0,0,0,1,0,0,0
7541,1,0.1496,221.74,9317,2,0,0,0,0,0,2
7542,1,0.1385,491.1,36174,0,0,0,0,0,1,0
7543,1,0.1496,69.3,5472,0,0,1,0,0,0,1
7544,1,0.1025,242.89,639,3,0,0,0,1,0,3
7545,1,0.0714,154.7,8754,3,0,0,0,0,0,3
7546,1,0.0676,107.7,1498,2,0,0,0,1,0,2
7547,1,0.0639,107.11,5256,2,0,0,0,0,0,2
7548,1,0.0988,322.11,18096,0,0,0,0,0,1,0
7549,1,0.1385,40.93,2823,3,0,0,1,0,0,3
7550,1,0.1062,260.48,5553,2,0,0,0,0,0,2
7551,1,0.0788,469.21,4176,0,0,0,0,1,0,0
7552,1,0.0714,262.99,9411,0,0,0,0,0,0,0
7553,1,0.1062,683.76,31725,0,0,0,0,0,1,0
7554,1,0.1273,234.97,14441,0,0,0,0,0,0,0
7555,1,0.1099,818.38,19596,0,0,0,0,0,0,0
7556,1,0.1273,469.93,31992,0,0,0,0,0,0,0
7557,1,0.1099,57.29,1967,0,1,0,0,0,1,1
7558,1,0.0676,30.77,17028,1,0,0,0,0,0,1
7559,1,0.1311,47.25,1702,0,0,0,0,0,1,0
7560,1,0.1025,242.89,1386,1,0,0,0,0,0,1
7561,1,0.1459,689.3,9431,2,0,0,0,0,0,2
7562,1,0.1062,130.24,4423,1,0,0,1,0,1,1
7563,1,0.1607,299.15,9640,0,0,0,1,0,0,0
7564,1,0.1496,692.93,38910,2,0,0,0,0,0,2
7565,1,0.0639,45.91,3947,0,0,0,0,0,1,0
7566,1,0.0988,322.11,18111,0,0,0,0,0,0,0
7567,1,0.1533,348.29,18533,0,0,0,0,0,1,0
7568,1,0.0988,128.85,3187,0,0,0,0,0,1,0
7569,1,0.1311,212.6,11011,2,0,0,0,0,0,2
7570,1,0.1533,452.77,13222,1,0,1,0,0,0,2
7571,1,0.0788,437.93,4482,0,0,0,0,0,0,0
7572,1,0.1273,839.16,19002,0,0,0,0,0,0,0
7573,1,0.1136,493.67,21367,1,0,0,1,1,0,1
7574,1,0.0788,375.37,0,0,0,0,0,0,0,0
7575,1,0.157,280.09,7130,1,0,0,0,0,0,1
7576,1,0.1273,134.27,14360,1,0,0,0,0,0,1
7577,1,0.157,175.06,2276,0,0,0,0,0,0,0
7578,1,0.0788,437.93,8976,1,0,0,0,0,0,1
7579,1,0.0988,154.61,16062,1,0,0,0,0,1,1
7580,1,0.1459,199.9,4372,0,0,0,0,0,0,0
7581,1,0.0714,123.76,982,0,0,0,0,0,1,0
7582,1,0.1459,689.3,1446,1,1,0,0,0,0,2
7583,1,0.1273,209.79,6867,0,0,0,0,0,0,0
7584,1,0.1062,97.68,12509,2,1,0,1,0,0,3
7585,1,0.1062,468.86,14373,0,0,0,0,1,0,0
7586,1,0.0751,311.1,6268,0,0,0,0,0,0,0
7587,1,0.0988,483.16,8226,0,0,0,0,0,0,0
7588,1,0.1422,137.14,8847,1,0,0,0,0,1,1
7589,1,0.0751,155.55,11757,0,0,0,0,0,1,0
7590,1,0.0988,442.9,10033,1,0,0,0,0,0,1
7591,1,0.1273,167.84,8076,1,0,0,1,0,0,1
7592,1,0.1025,97.16,14636,0,0,0,0,0,1,0
7593,1,0.1136,246.84,0,0,0,0,0,0,0,0
7594,1,0.1099,491.03,2561,0,0,0,0,0,0,0
7595,1,0.1025,809.62,8315,0,0,0,0,0,0,0
7596,1,0.1311,54.0,6281,3,0,0,0,0,0,3
7597,1,0.1025,404.81,12849,0,0,0,0,0,1,0
7598,1,0.1025,161.93,10625,0,0,0,1,0,0,0
7599,1,0.1136,394.94,12844,1,0,1,0,0,0,2
7600,1,0.1311,472.43,12942,0,0,0,0,0,1,0
7601,1,0.1025,576.45,23065,4,0,0,0,0,1,4
